Feature_ID,VIP_comp_1,Loading,mz,RT,Corr_ID,Compound_Name
2127,1.653113163,-0.019325737,383.1904746,1.8688561,NA,NA
6849,1.651812638,0.019310533,381.2252195,4.9620776,NA,NA
4261,1.651069801,-0.019301849,625.1746059,3.1346524,NA,NA
4317,1.650862566,0.019299426,423.1892634,3.1895099,117,NA
8677,1.649070589,0.019278477,421.3102946,6.5809827,156,NA
6747,1.648798451,-0.019275295,598.3350583,4.8211064,NA,NA
1500,1.648583755,-0.019272786,348.1762479,1.3860607,184,NA
1090,1.647704503,0.019262507,319.1655906,0.9660927,NA,NA
6773,1.646020842,-0.019242824,529.2915593,4.8891654,NA,NA
2932,1.645852552,-0.019240856,320.1635497,2.3198056,214,NA
1689,1.645168327,-0.019232857,581.3160005,1.4908668,184,NA
9856,1.64468469,-0.019227203,284.2946775,7.527215,NA,NA
2507,1.643729278,0.019216034,382.1972753,2.1813164,NA,NA
6195,1.642652181,0.019203442,429.2614201,4.4692245,14,NA
9873,1.640727168,-0.019180938,722.8408689,7.532632,141,NA
2084,1.63942401,0.019165703,160.0969956,1.8832675,82,ISOVALERYLGLYCINE
2986,1.637496488,0.01914317,501.2449406,2.349909,NA,NA
7441,1.636342549,-0.01912968,493.2811274,5.371222,238,NA
3738,1.635982353,0.019125469,639.3244,2.8531935,NA,NA
4038,1.635401853,0.019118682,484.2446808,2.991914,42,NA
1622,1.633096141,-0.019091727,316.0851669,1.4453965,84,NA
439,1.632085894,-0.019079917,136.0619353,0.5709085,494,adenine CollisionEnergy:102040
3672,1.629509229,-0.019049795,432.2810308,2.7524505,509,NA
3152,1.627566914,-0.019027088,510.1584349,2.4337904,NA,NA
1451,1.622870337,-0.018972183,443.2027874,1.2684871,NA,NA
2039,1.622478742,-0.018967605,376.1717828,1.8163941,82,NA
4123,1.620827382,0.018948299,321.1427827,3.0438244,NA,NA
5128,1.619634161,-0.01893435,444.296387,3.691465,303,NA
7992,1.618677443,0.018923165,411.3260207,5.906053,NA,NA
1164,1.618617486,0.018922465,140.0705479,1.1338905,175,NA
2073,1.618125679,-0.018916715,397.2061654,1.8994497,NA,NA
5069,1.617097094,-0.01890469,596.3453201,3.6557717,256,NA
513,1.616860326,0.018901922,491.2475057,0.58874,NA,NA
1625,1.615500695,0.018886028,246.0738473,1.4421984,30,NA
679,1.6145767,0.018875226,198.076259,0.61936,494,NA
1619,1.614343691,0.018872502,123.0444271,1.4301941,30,NA
517,1.613156156,-0.018858619,359.265047,0.59289324,18,Spectral Match to Leu-Val-Lys from NIST14
1301,1.611347396,0.018837473,360.2133144,1.2005057,NA,NA
7326,1.609884034,-0.018820366,336.2224992,5.2372117,141,NA
1022,1.608818238,-0.018807906,202.1187638,0.9920724,175,NA
5890,1.608007874,0.018798433,416.2467241,4.2398586,256,NA
390,1.607667792,-0.018794457,265.1117266,0.50289404,NA,THIAMINE - 40.00 eV
3075,1.607247477,0.018789543,276.1595686,2.3811007,NA,NA
336,1.607011417,0.018786784,301.1420281,0.45577684,NA,NA
3272,1.605659076,-0.018770974,344.2280085,2.5239668,523,NA
2526,1.60536518,-0.018767538,318.1655203,2.096128,NA,NA
1702,1.605348248,0.01876734,326.169069,1.4614956,184,NA
6737,1.60414771,-0.018753305,391.284223,4.8930087,NA,"""Candidate Trihydroxylated bile acid (delta mass -18.0102; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465750, """"(R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
2433,1.603914998,0.018750585,474.3288258,2.1275735,NA,NA
3437,1.603113868,-0.018741219,385.1762309,2.6315126,NA,NA
7595,1.602440331,-0.018733345,275.2005706,5.669059,45,NA
4740,1.602274983,0.018731412,479.2157267,3.4453084,NA,NA
5963,1.602250136,-0.018731122,408.3109768,4.204868,432,"""Candidate Trihydroxylated bile acid (delta mass -0.9838; sirius atomic difference: 1H, 1N, -1O; buddy atomic difference: 1H, 1N, -1O)"""
6766,1.599481189,-0.018698751,229.1435501,4.8729296,46,Traumatic Acid - 40.0 eV
4859,1.598122576,-0.018682869,209.0810527,3.4783866,382,Spectral Match to Genipin from NIST14
982,1.597329605,-0.018673598,381.1875912,0.8671814,175,NA
1620,1.594531866,-0.018640891,533.2940245,1.4109265,84,NA
5738,1.59304527,-0.018623512,403.0961064,4.1235123,256,NA
3185,1.5906661,0.018595699,575.2825678,2.4720004,167,NA
1142,1.589940803,-0.018587219,468.2820075,1.0929201,175,NA
1008,1.589791427,0.018585473,327.1908389,0.97972906,502,NA
1895,1.589643139,-0.01858374,415.2051184,1.6833861,229,NA
6824,1.589617341,-0.018583438,299.2580867,4.874887,191,NA
3508,1.588992078,0.018576128,391.1578688,2.6266456,NA,NA
1458,1.588512171,-0.018570518,385.1602632,1.3016074,184,NA
5989,1.588120358,0.018565938,529.3145404,4.319286,NA,NA
8066,1.587807184,-0.018562276,405.3000419,5.9729414,379,"""Candidate Trihydroxylated bile acid (delta mass -3.9946; sirius atomic difference: 1C, -1O; buddy atomic difference: 1C, -1O)"""
2448,1.587457915,0.018558193,242.1499541,2.1078827,36,NA
1608,1.586488868,-0.018546865,412.1652687,1.425016,84,NA
2236,1.58638756,0.01854568,429.2236494,2.0309916,NA,NA
2368,1.586309924,-0.018544773,358.1975948,2.0869439,NA,NA
1919,1.585938713,0.018540433,627.3291786,1.7144009,170,NA
5946,1.585527713,-0.018535628,471.3098043,4.296041,NA,NA
1132,1.584353838,-0.018521905,451.2163954,1.0849129,175,NA
7022,1.583635304,0.018513505,407.2407954,5.154529,69,NA
5029,1.583253489,0.018509041,623.3227065,3.5415018,256,NA
5950,1.582693244,0.018502492,325.1990387,4.2777476,NA,NA
1261,1.582312354,0.018498039,237.123416,1.1555324,175,Spectral Match to Phe-Ala from NIST14
777,1.582309771,-0.018498009,415.1713713,0.78949326,205,NA
4767,1.581705334,-0.018490943,374.2539057,3.4777136,NA,NA
2409,1.580262517,0.018474075,314.1352808,2.0779,365,NA
1555,1.579535287,0.018465574,323.1601593,1.4556397,NA,NA
2398,1.579488379,0.018465025,529.3722171,2.1303875,NA,NA
8159,1.578609751,0.018454754,441.2250909,6.062228,404,NA
3020,1.577599441,0.018442943,316.2235126,2.4226913,214,NA
5141,1.57721595,0.018438459,462.2663889,3.6922362,256,"""Candidate Trihydroxylated bile acid (delta mass 52.9715; buddy atomic difference: 2C, -1H, 1N, -1O, 1S; spectral library match to CCMSLIB00005435564, taurocholic acid)"""
7771,1.576196412,0.018426541,291.1952176,5.7000914,128,NA
3491,1.575088227,-0.018413585,311.1605865,2.6631188,509,NA
773,1.574837944,-0.018410659,464.2243077,0.8014012,205,NA
2900,1.574290404,0.018404258,209.1286334,2.3175995,114,NA
1765,1.573511948,0.018395158,418.1698964,1.5859792,NA,NA
2060,1.572478566,0.018383077,334.1974024,1.8616416,82,NA
3651,1.571871458,-0.01837598,325.1397359,2.7490215,NA,NA
6801,1.571665293,-0.018373569,277.216309,4.879663,80,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14"
3594,1.571541867,0.018372127,208.0606136,2.5954928,509,NA
2308,1.571157417,-0.018367632,241.104974,2.0335894,NA,NA
8533,1.570482132,-0.018359738,299.2580171,6.4193454,10,NA
6428,1.570461583,0.018359497,839.5640892,4.6548815,105,Spectral Match to Cholic acid from NIST14
1715,1.570347536,-0.018358164,511.2922566,1.4857353,NA,NA
4292,1.567214889,0.018321542,250.1803103,3.0830786,NA,NA
2602,1.567116267,-0.018320389,507.2216927,2.1833344,136,NA
669,1.560998925,0.018248874,180.0874441,0.64400417,NA,NA
2049,1.560877714,0.018247457,285.134161,1.83734,82,NA
4842,1.560113499,0.018238523,325.1545258,3.518609,NA,NA
6742,1.558707652,0.018222088,568.3120762,4.872034,80,NA
7055,1.558576808,-0.018220558,423.326615,5.141976,451,NA
1341,1.558162407,0.018215714,387.2597979,1.228613,NA,NA
4492,1.55801302,-0.018213967,177.0545892,3.2325811,NA,Spectral Match to 3-Hydroxy-4-methoxycinnamic acid from NIST14
1793,1.557849352,-0.018212054,391.2004855,1.6036292,184,NA
172,1.557834854,0.018211885,439.142417,0.43027785,205,NA
3880,1.557480174,0.018207738,209.1169969,2.9493997,100,NA
4364,1.557315103,0.018205808,606.315398,3.2109585,42,NA
8380,1.557067768,0.018202917,524.3712814,6.2651772,NA,Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
6007,1.556825114,-0.01820008,299.1389881,4.241739,NA,NA
3703,1.556319767,0.018194172,227.0911361,2.7571228,NA,NA
1672,1.555776744,0.018187824,312.1305229,1.5112944,184,"Massbank:RP031103 N2_N2-Dimethylguanosine|N,N-Dimethylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-3H-purin-6-one"
1669,1.555051072,-0.018179341,350.0863364,1.4737185,184,NA
1989,1.55417554,0.018169105,195.1130932,1.7804238,99,NA
4284,1.553872764,-0.018165566,557.2586443,3.1495988,42,NA
9738,1.552946289,-0.018154735,863.6157737,7.4413543,141,NA
3535,1.552743233,-0.018152361,551.2867757,2.7381923,NA,NA
3178,1.552177235,-0.018145744,317.0936463,2.4474776,NA,NA
7293,1.551465434,-0.018137423,279.2319068,5.157057,NA,Spectral Match to 9(10)-EpOME from NIST14
7264,1.5512028,-0.018134352,429.3727744,5.2195807,69,NA
8318,1.550571439,-0.018126972,455.3345094,6.1894803,40,NA
5677,1.550328375,0.01812413,399.3219845,4.0925927,256,NA
1897,1.549350441,0.018112697,280.1290786,1.6647073,NA,Spectral Match to Asn-Phe from NIST14
2294,1.548816261,-0.018106453,296.1354094,2.0580418,NA,NA
8497,1.548452222,-0.018102197,659.9826693,6.3899636,141,NA
395,1.547667672,0.018093025,278.1233732,0.491519,205,NA
1344,1.547268057,0.018088353,261.1446811,1.2134849,175,Massbank:PR311045 Glutamylleucine
1424,1.545919547,0.018072589,160.096983,1.150796,175,NA
1007,1.545815534,0.018071373,293.1491289,0.84237415,NA,NA
3292,1.545260195,0.01806488,328.2232695,2.6001925,275,NA
3831,1.54491871,0.018060888,413.2759661,2.8743143,482,NA
4379,1.543623972,0.018045752,432.2214562,3.2165885,374,NA
7442,1.542969989,0.018038107,353.2682309,5.374186,478,"Spectral Match to Monolinolenin (9c,12c,15c) from NIST14"
2071,1.54254049,0.018033086,324.1558654,1.8928696,82,NA
1082,1.542302067,-0.018030298,318.1663458,1.0368414,175,NA
6330,1.539784167,-0.018000863,441.2819777,4.5795383,NA,NA
1195,1.539264053,-0.017994782,415.2187472,1.0944134,175,NA
7203,1.539011159,-0.017991826,608.3430621,5.1855154,69,NA
4790,1.538133327,-0.017981564,349.2585837,3.5471544,256,"""Candidate Pentahydroxylated bile acid (delta mass -92.0241; sirius atomic difference: -6C, -4H, -1O; buddy atomic difference: -6C, -4H, -1O)"""
4013,1.537056949,0.01796898,295.1757321,2.9813168,373,NA
5923,1.53643462,0.017961705,553.2972194,4.273558,NA,NA
9927,1.536286994,-0.017959979,708.165622,7.5581717,141,NA
1679,1.534933541,0.017944157,229.1183493,1.549488,NA,NA
5267,1.534547281,0.017939641,590.3244518,3.814325,262,NA
3910,1.533430562,0.017926586,323.1605144,2.9913397,483,NA
5399,1.533349343,0.017925636,325.1547145,3.9373822,NA,NA
5911,1.532920431,0.017920622,440.1944974,4.2544994,256,NA
5599,1.531395728,0.017902798,607.314199,4.0025625,NA,NA
214,1.53111489,0.017899515,527.1588293,0.45108682,205,Melezitose
1122,1.530837324,0.01789627,231.1704771,1.2113822,NA,NA
6050,1.530501517,-0.017892344,490.2914264,4.3576427,359,NA
4967,1.529163513,0.017876702,362.2175988,3.576563,NA,NA
6959,1.528741195,-0.017871765,295.226696,4.9792295,NA,NA
4963,1.528114076,-0.017864433,237.1481705,3.5989246,NA,NA
7615,1.527052582,-0.017852024,331.2841329,5.5602508,437,NA
6165,1.526929588,0.017850586,405.2630312,4.4554577,14,"""Candidate Pentahydroxylated bile acid (delta mass -36.0205; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005464807, """"(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
3062,1.5267516,0.017848505,213.1102946,2.3827887,NA,NA
3197,1.525218845,-0.017830587,295.1137892,2.4663382,214,NA
4656,1.524650673,0.017823945,407.1944608,3.3910313,402,NA
2363,1.524454356,-0.01782165,346.1649964,2.0635183,NA,NA
5565,1.524431629,-0.017821384,619.2651304,4.036495,226,NA
5005,1.523765655,0.017813598,333.1424902,3.6007495,NA,NA
978,1.523508938,-0.017810597,228.1343072,0.95621467,280,NA
97,1.523241354,-0.017807469,128.0195336,0.38518244,97,NA
6772,1.522793634,-0.017802235,490.3536654,4.89487,426,NA
6101,1.522770724,0.017801967,517.350901,4.4139237,NA,NA
628,1.522264553,0.01779605,285.1433339,0.6327617,NA,NA
1303,1.52192583,0.01779209,319.1390609,1.2598485,NA,NA
3118,1.521629791,0.017788629,237.159966,2.5014234,NA,NA
1955,1.5211996,0.0177836,204.1233026,1.6827873,NA,NA
8985,1.520132031,-0.017771119,673.9991163,6.860971,141,NA
4589,1.519718424,0.017766284,272.2221643,3.2924998,NA,NA
4368,1.519538913,0.017764185,481.1644839,3.2945824,NA,NA
692,1.518628593,0.017753543,224.128232,0.71817225,NA,NA
2397,1.518388293,-0.017750734,411.1849204,2.0763688,NA,NA
3531,1.518372628,-0.017750551,706.3191947,2.6762419,232,NA
690,1.517092069,0.017735581,270.1332817,0.74175954,NA,NA
6243,1.517054654,0.017735143,555.3120093,4.4855247,521,NA
2603,1.516986505,0.017734347,283.1651804,2.1850882,336,NA
2006,1.516944838,0.017733859,237.1597955,1.7036878,NA,NA
2120,1.516411805,-0.017727628,239.1490823,1.9109384,82,NA
8692,1.515883655,-0.017721454,756.0013484,6.601272,141,NA
4578,1.515818914,-0.017720697,643.2947904,3.4188242,NA,NA
4509,1.515421857,-0.017716055,685.2514561,3.330325,NA,NA
3193,1.514012615,-0.01769958,658.4250196,2.471271,145,NA
685,1.513008427,0.017687841,410.2013071,0.8154973,NA,NA
3034,1.511520661,-0.017670448,415.2558339,2.3827782,NA,NA
178,1.511362859,0.017668603,134.0449752,0.43201974,NA,Aspartic acid
7634,1.510907189,-0.017663276,355.2842525,5.5162997,443,Spectral Match to 1-Linoleoylglycerol from NIST14
2040,1.508717691,-0.01763768,305.1805571,1.8108639,82,NA
289,1.507200241,-0.01761994,170.0474438,0.38666302,NA,NA
7108,1.50496252,-0.01759378,476.2774253,5.1053,69,NA
580,1.50384923,0.017580765,422.2135541,0.633337,205,NA
662,1.502988137,0.017570698,211.1075922,0.6875263,NA,NA
3632,1.502739389,0.01756779,355.1652073,2.7242727,NA,NA
563,1.502586581,0.017566004,246.0972972,0.66668457,NA,NA
1462,1.502458845,0.017564511,111.0445608,1.3154035,59,NA
1661,1.502306681,0.017562732,238.0936413,1.5131909,NA,NA
4020,1.501945514,0.01755851,317.1574252,2.9830236,373,NA
3728,1.500141389,0.017537419,386.2024696,2.802241,NA,NA
1651,1.498953164,0.017523528,180.0872195,1.4368609,184,NA
5627,1.498950077,0.017523491,500.2493318,4.0665154,256,NA
2195,1.498882015,0.017522696,232.1739968,1.9829055,82,NA
8723,1.497983075,-0.017512187,666.4897524,6.628551,141,NA
5052,1.497781553,-0.017509831,209.0810596,3.531488,382,Spectral Match to Genipin from NIST14
7439,1.497397762,-0.017505344,515.2635009,5.3706403,238,NA
1848,1.497276504,-0.017503927,471.9118599,1.6251998,31,NA
4342,1.496092593,0.017490086,444.2124147,3.1970484,160,NA
4017,1.495104727,0.017478537,543.3493793,2.9919155,NA,NA
5803,1.494755704,-0.017474457,506.2790797,4.1869783,432,"""Candidate Trihydroxylated bile acid (delta mass 96.9834; sirius atomic difference: 3C, -1H, 1N, 3O; buddy atomic difference: 4C, -5H, 5N, -1O; spectral library match to CCMSLIB00010123244, Candidate sulfated cholic acid)"""
8067,1.494679592,-0.017473567,422.326483,5.9728312,379,"""Candidate Trihydroxylated bile acid (delta mass 13.0326; sirius atomic difference: 1C, 3H, 1N, -1O; buddy atomic difference: 1C, 3H, 1N, -1O)"""
4121,1.493099595,-0.017455096,539.3230052,2.9249518,NA,NA
609,1.49302814,0.017454261,261.0968889,0.668292,NA,NA
5667,1.492736893,-0.017450856,251.1255103,4.08853,NA,NA
3373,1.492232733,0.017444962,630.4195965,2.581015,NA,NA
9915,1.491526064,-0.017436701,762.2073891,7.549108,141,NA
4461,1.491388433,0.017435092,295.1518539,3.2454295,NA,NA
3924,1.491370641,0.017434884,443.2733096,2.921265,100,NA
6106,1.491017273,-0.017430753,523.2555736,4.4134326,NA,NA
1235,1.490627631,0.017426198,205.154837,1.1384889,175,NA
1075,1.489414177,0.017412012,270.0408485,1.0293475,143,NA
3695,1.488728283,0.017403993,248.1647319,2.7871137,NA,NA
5749,1.48842572,-0.017400456,417.2504949,4.1766,NA,NA
4706,1.488182452,0.017397612,415.2229535,3.4203703,83,"""Candidate Pentahydroxylated bile acid (delta mass -26.061; sirius atomic difference: -1C, -10H, 2N, -2O; buddy atomic difference: -1C, -10H, 2N, -2O)"""
421,1.48531253,0.017364062,150.0775635,0.5630152,NA,Spectral Match to L-Methionine from NIST14
1307,1.484427657,-0.017353717,471.1729654,1.2000282,NA,NA
4952,1.483502757,0.017342904,239.1634448,3.479079,256,NA
2764,1.483488847,0.017342742,687.4037589,2.2416773,NA,NA
7810,1.483481915,-0.017342661,277.2162228,5.8946495,469,NA
7577,1.483358324,0.017341216,488.316839,5.52749,188,NA
1595,1.483110223,-0.017338315,552.3042299,1.4151121,184,NA
8161,1.483063199,0.017337766,419.2429156,6.0619984,404,NA
1077,1.48300717,0.017337111,304.1504956,1.0927926,175,NA
8073,1.482161475,0.017327224,457.3311738,5.9400697,65,NA
8528,1.479726743,-0.017298761,637.9699392,6.4252257,141,NA
5583,1.479687289,-0.0172983,407.2035785,4.0473266,488,"""Candidate Trihydroxylated bile acid (delta mass -2.092; sirius atomic difference: -6C, -6H, 2N, -1O, 2S; buddy atomic difference: -7C, -10H, 2N, 4O)"""
974,1.478969514,0.017289908,317.1502732,0.9754611,NA,NA
6716,1.478241639,-0.017281399,443.2881883,4.8399243,192,NA
6627,1.477347334,-0.017270944,412.3069077,4.8240623,NA,NA
1133,1.477337766,0.017270833,203.1392433,1.0787214,175,Spectral Match to L-Alanyl-L-norleucine from NIST14
3731,1.477227913,-0.017269548,429.2714792,2.7410958,NA,NA
2457,1.4769499,0.017266298,138.0551377,2.1149611,82,3709 - 40.0 eV
1343,1.476530463,0.017261395,260.0919685,1.2302808,492,NA
3952,1.476460209,0.017260573,591.3249501,2.953574,42,NA
1058,1.47619558,0.01725748,318.1337123,1.0190158,175,NA
6807,1.473840653,-0.017229949,335.2193265,4.9605746,166,NA
1960,1.473669531,0.017227949,367.1497505,1.8151001,60,1-beta-D-Glucopyranosyl-L-tryptophan
6804,1.472165684,0.017210368,394.295362,4.9154353,80,NA
7351,1.471853192,0.017206715,391.2456329,5.2644753,NA,NA
8945,1.471798774,-0.017206079,578.4370964,6.827189,141,NA
3252,1.471361891,-0.017200971,480.1477616,2.4975903,NA,NA
2723,1.471175296,0.01719879,514.7915041,2.226134,NA,NA
2263,1.470770268,0.017194055,367.1499429,2.052258,82,NA
1466,1.47073096,0.017193596,232.1545945,1.3102381,NA,Butyrylcarnitine - 30.00 eV
2919,1.47058998,-0.017191947,449.2009175,2.3300347,NA,NA
176,1.469921472,0.017184132,309.1655688,0.41289482,NA,Fructoselysine
900,1.469886407,0.017183722,245.1495871,0.84730315,410,NA
1170,1.469265267,-0.017176461,400.2194333,1.0932502,175,NA
1252,1.469147699,-0.017175086,568.2709528,1.1579229,459,NA
6284,1.468962621,0.017172923,416.3373227,4.5507674,194,NA
1842,1.468195837,-0.017163959,450.1610353,1.6340299,184,NA
1463,1.468133693,0.017163232,269.1498087,1.3581815,NA,NA
5794,1.467184415,-0.017152135,373.2739749,4.1974106,432,Choldienic acid putative
3839,1.46603244,-0.017138667,585.314493,2.8461442,NA,NA
1269,1.46437841,-0.017119331,455.2505397,1.160268,175,NA
1071,1.464045008,-0.017115433,491.1764812,1.0327517,175,NA
1076,1.463965985,0.01711451,401.2874233,1.0169178,175,NA
7076,1.462583785,0.017098351,594.3276811,5.1008306,480,NA
2999,1.462321687,-0.017095287,386.2287343,2.3611395,214,NA
6236,1.46195947,0.017091052,251.200593,4.503143,61,NA
5655,1.461925135,0.017090651,147.1169564,4.0890326,445,NA
1637,1.461797328,-0.017089157,205.0974537,1.4464017,207,Tryptophan
1403,1.461275528,-0.017083057,420.1266485,1.2836922,184,NA
8371,1.460912324,-0.017078811,324.2895822,6.2513037,40,Spectral Match to Linoleoyl ethanolamide from NIST14
1043,1.45966274,0.017064202,210.1126546,0.94699943,NA,NA
5017,1.459349152,0.017060536,533.3265142,3.6811583,256,"""Candidate Trihydroxylated bile acid (delta mass 124.0329; sirius atomic difference: 2C, 8H, 2N, 2O, 1S; buddy atomic difference: 10C, 4H; spectral library match to CCMSLIB00006680127, TAUROCHOLIC ACID)"""
5198,1.45703538,0.017033487,411.191649,3.7488916,44,NA
4663,1.456411455,0.017026193,295.1518527,3.316485,NA,NA
4302,1.453336433,-0.016990245,499.2534509,3.1290414,NA,NA
167,1.453166881,0.016988263,455.1163678,0.4254608,205,NA
2280,1.453123566,-0.016987756,330.2023315,2.0556226,82,NA
2165,1.452944583,0.016985664,308.1487303,1.9524518,NA,NA
2107,1.452418674,-0.016979516,241.1049399,1.9319754,255,NA
7662,1.452097087,0.016975756,431.3118287,5.6125684,NA,NA
658,1.451073497,0.01696379,218.1388616,0.67453045,NA,PROPIONYLCARNITINE
816,1.450474178,0.016956783,239.101404,0.8138545,410,Spectral Match to Gly-Tyr from NIST14
7604,1.449480828,0.016945171,351.2523545,5.548068,443,NA
5147,1.448565408,-0.016934469,726.3322538,3.6929467,NA,NA
5443,1.447614395,0.016923351,326.2325644,3.9641466,256,NA
988,1.44752542,-0.016922311,322.2125754,0.98335224,NA,NA
3435,1.44715038,-0.016917927,360.2134964,2.568225,214,NA
500,1.446016381,-0.01690467,259.1288011,0.5814419,138,Spectral Match to L-Saccharopine from NIST14
5222,1.443898041,0.016879905,903.3784025,3.7792974,81,NA
3364,1.443381577,-0.016873867,303.1334236,2.5902653,NA,NA
5736,1.443134794,-0.016870982,643.2385555,4.132001,NA,NA
1610,1.442801639,-0.016867088,328.1506149,1.4369861,184,NA
213,1.442718236,0.016866113,287.2441992,0.4418188,NA,NA
8802,1.442569714,-0.016864376,533.046302,6.6759143,141,NA
3225,1.44242694,-0.016862707,403.2555713,2.5044913,NA,NA
1210,1.4420383,0.016858164,209.1021097,1.1118804,175,NA
2486,1.441561231,0.016852587,304.1759278,2.1162498,36,NA
8099,1.440323503,-0.016838117,579.4266914,6.008695,141,NA
6116,1.4402618,0.016837396,389.2687463,4.4344993,14,"""Candidate Tetrahydroxylated bile acid (delta mass -36.021; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O)"""
2112,1.440162238,0.016836232,256.1756283,1.9116175,82,NA
3267,1.438634387,0.01681837,245.1860827,2.523985,214,Spectral Match to Ile-Leu from NIST14
5805,1.438302234,-0.016814487,759.2873325,4.1762743,NA,NA
6882,1.438191526,-0.016813193,438.3215169,4.9305434,NA,NA
7259,1.437485124,-0.016804935,389.2685511,5.2302437,2,"""Candidate Tetrahydroxylated bile acid (delta mass -36.0212; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005465139, """"(4R)-4-((3S,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
241,1.437135866,-0.016800852,116.071011,0.44908607,205,L-PROLINE
7511,1.435765371,-0.01678483,413.2660947,5.4490285,47,NA
7214,1.435675734,0.016783782,422.3264284,5.158243,NA,NA
6203,1.435659547,-0.016783593,613.2185644,4.4736876,409,NA
5916,1.434455458,0.016769516,316.2482412,4.2610497,256,DECANOYLCARNITINE
2740,1.434259142,-0.016767221,261.1266253,2.246765,NA,NA
8033,1.433986288,0.016764032,373.2737694,5.958522,NA,NA
1206,1.433363248,-0.016756748,468.1956225,1.1004071,175,NA
1813,1.432780243,0.016749932,502.3245123,1.598443,NA,NA
5886,1.432393112,0.016745407,705.3455436,4.2035894,256,NA
2171,1.431923829,0.01673992,308.1968638,1.9670532,82,NA
1749,1.431326443,-0.016732937,554.3187145,1.5374253,184,NA
3408,1.431141984,0.01673078,223.1541799,2.614084,NA,NA
8748,1.430974012,-0.016728817,547.7217199,6.6494203,141,NA
7361,1.429589944,-0.016712636,217.1587732,5.205096,NA,NA
6170,1.426931812,-0.016681561,701.3315385,4.4517283,409,NA
2011,1.426264217,-0.016673757,286.1762979,1.7958698,NA,NA
2349,1.426045311,0.016671198,169.0972908,2.0547783,446,NA
4290,1.425837509,-0.016668768,579.3038108,3.155887,42,NA
6152,1.42572224,0.016667421,362.1598654,4.4480944,NA,NA
2477,1.42533474,0.016662891,330.1660436,2.1258507,82,NA
1243,1.425266994,-0.016662099,196.0975586,1.1370423,NA,Tyrosine methyl ester
1540,1.423796649,0.01664491,376.1338659,1.3765299,NA,NA
2019,1.42367723,-0.016643513,241.1049396,1.8817016,255,NA
3423,1.42330688,-0.016639184,348.1533263,2.6089673,NA,NA
6056,1.422662551,0.016631651,307.1439477,4.3555827,226,NA
7171,1.42228461,0.016627233,353.2684673,5.304518,478,"Spectral Match to Monolinolenin (9c,12c,15c) from NIST14"
3870,1.421215944,0.01661474,128.0497121,2.8757775,100,NA
1014,1.420947753,0.016611604,258.2177569,0.98444164,NA,NA
9286,1.41965851,-0.016596533,527.7146655,7.1038647,141,NA
7319,1.417667845,-0.016573261,386.3265549,5.3199596,NA,NA
4170,1.417555478,-0.016571947,555.2800446,3.0733674,NA,NA
6419,1.417358106,0.01656964,373.2736975,4.655881,105,"""Candidate Trihydroxylated bile acid (delta mass -36.0217; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005463906, CHOLATE)"""
8683,1.415645696,-0.016549621,688.5026003,6.587387,141,NA
3873,1.415195848,-0.016544362,648.3825224,2.886623,NA,NA
3395,1.415088408,-0.016543106,231.112961,2.6084507,NA,NA
2967,1.414847042,-0.016540284,246.0739074,2.3073559,NA,NA
3156,1.414687564,-0.01653842,377.192356,2.462484,214,NA
2105,1.414377047,-0.01653479,429.1873864,1.9500794,NA,NA
588,1.414194843,0.01653266,281.1116465,0.66379744,NA,NA
4671,1.413783934,-0.016527856,334.1649418,3.4049354,NA,NA
130,1.413283602,-0.016522007,234.1812924,0.39254162,290,NA
826,1.412953938,-0.016518153,430.3027713,0.82420903,NA,NA
206,1.412805061,0.016516412,689.2110441,0.44491124,205,"Spectral Match to Glycan 3.alpha.,4.beta.,3.alpha.-Galactotetraose from NIST14"
1790,1.412293429,-0.016510431,358.1611718,1.5895172,184,NA
3438,1.410391469,0.016488196,245.1861306,2.5969114,275,Spectral Match to Leu-Leu from NIST14
2633,1.410367062,-0.016487911,564.2419464,2.1874292,136,NA
9429,1.409879527,-0.016482211,669.1365537,7.205548,141,NA
4206,1.409015507,0.01647211,351.1531414,3.1030014,NA,NA
